"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mm>Uqcr11",91.4556996516009,-0.143228603481547,0.1885471118108,-0.759643582476466,0.447467660453494,0.927072559594099
"mm>Uqcrb",101.619555601888,-0.033777205108393,0.182677110909208,-0.184901134796141,0.853306580900719,0.99420197030658
"mm>Uqcrc1",320.821962983499,-0.186605695923277,0.161600135353847,-1.15473725015561,0.248198040417876,0.845204626096574
"mm>Uqcrc2",210.075438972153,-0.165042388395492,0.176113053306496,-0.937138873563579,0.348687127558959,0.89451937485095
"mm>Uqcrfs1",133.486777114979,-0.196477559008255,0.185278737025812,-1.06044310406155,0.288943061232322,0.865016414436887
"mm>Uqcrh",285.422812962002,-0.123319701152336,0.139012109515983,-0.887114810225632,0.375017091186788,0.905708456838214
"mm>Uqcrq",156.694856284974,0.0450322724361941,0.176227323268085,0.255535132697266,0.79830981208554,0.992721647336171
"mm>Urad",1.40308254337111,-0.0782211071138126,0.106283429651814,-0.73596709637679,0.461750722269141,NA
"mm>Urah",4.67992817107667,0.00209700316998058,0.166165036982697,0.0126200024268579,0.989930962180339,0.999306886009384
"mm>Urb1",78.2657347517625,0.0546456800649401,0.164620468075107,0.331949487836521,0.739927401127381,0.987716507735975
"mm>Urb2",58.6184824017937,-0.100605130664007,0.165602301430119,-0.607510462084134,0.543512201713169,0.949644430040457
"mm>Urgcp",139.921406326917,-0.0769093356977993,0.126731744344361,-0.606867175195016,0.543939063511388,0.950016284640889
"mm>Uri1",205.55304732772,0.0253069699576932,0.126920971959816,0.199391554972535,0.841956466012176,0.99420197030658
"mm>Urm1",61.9473913934428,-0.0350176736851029,0.16381572583185,-0.213762589075527,0.830732200187476,0.994090233578185
"mm>Uroc1",2.36784999595751,-0.19987848027342,0.125127341289744,-1.59740052184585,0.110176456223353,NA
"mm>Urod",95.9618790342776,-0.146917547256053,0.150782748136802,-0.974365761809556,0.329874963127108,0.88965405954017
"mm>Uros",23.9536781309362,0.0831350504135174,0.195765169745381,0.424667220025124,0.671079283082151,0.980660210551951
"mm>Usb1",31.3557891373019,0.0620149990420564,0.186834572055731,0.331924645207301,0.739946160221171,0.987716507735975
"mm>Use1",159.032768424815,-0.224639382703558,0.115898759412568,-1.93823802637872,0.0525941894149835,0.551242617203998
"mm>Usf1",123.598764709414,0.114736417747767,0.130431342720594,0.879669068450452,0.379038610524686,0.907036550834589
"mm>Usf2",222.883747073684,-0.29838134880726,0.115005984080154,-2.59448541911786,0.0094732631684579,0.262761927932688
"mm>Ush1c",6.52674861945728,-0.210474686058214,0.173798524812503,-1.21102688463713,0.225885101166238,0.830976401791694
"mm>Ush1g",1.94460546412684,0.0942168325081538,0.119230753092967,0.790205798957683,0.429407589950825,NA
"mm>Ush2a",18.1733395620452,-0.328164419282566,0.198380274361005,-1.65421900105545,0.098083023522946,0.669046286831332
"mm>Ushbp1",327.059776867184,-0.0569807712838402,0.138824414661394,-0.410452091030398,0.681474340890347,0.98196683888729
"mm>Usmg5",14.9191734053553,0.0298855213545975,0.198371373173262,0.150654405807308,0.880248341505702,0.995907505639148
"mm>Uso1",537.604418377313,0.0591614481189883,0.0865497128178659,0.683554528291583,0.49425650658524,0.935953720225436
"mm>Usp1",215.095674901246,0.0113885650418178,0.114732392445434,0.0992619852081808,0.920930260717309,0.997353142155536
"mm>Usp10",136.721292502176,-0.111890909434257,0.129742814452953,-0.862405443461613,0.388464446116948,0.910043801348793
"mm>Usp11",66.4951531197481,0.0296417005590003,0.156510447070548,0.189391194733723,0.849786225171119,0.99420197030658
"mm>Usp12",302.191382215586,0.0382302732578307,0.0935190157940683,0.408796787832058,0.682688797394607,0.98196683888729
"mm>Usp13",34.2320478881295,-0.101342286933085,0.191176284830931,-0.530098631337606,0.596043547975101,0.965736165519324
"mm>Usp14",124.326800857785,0.0650741054430928,0.132046650643708,0.492811480835492,0.622145797800663,0.971088658573692
"mm>Usp15",410.519834961974,-0.0584796547494779,0.105245891938398,-0.555647861141288,0.578451605989416,0.96111723653765
"mm>Usp16",228.787211339372,0.145257566457262,0.118981134663961,1.22084536231322,0.222144574846511,0.826558431886178
"mm>Usp17la",3.35773918496717,-0.339820616800796,0.148670809376958,-2.2857252087676,0.022270339526081,NA
"mm>Usp17lb",0.986053254255766,-0.0129743931708178,0.0899111323347317,-0.144302410990835,0.885261674539909,NA
"mm>Usp17lc",2.79073372513479,-0.0350077171431186,0.144934430178062,-0.241541758573923,0.809135255700329,NA
"mm>Usp17ld",2.2617932769766,-0.0600903180106646,0.128501396202287,-0.46762385302079,0.640053604026896,NA
"mm>Usp17le",1.63463752780706,0.0429481462122542,0.115850278741952,0.370721129708442,0.710845250799432,NA
"mm>Usp18",98.3305661704131,-0.54987812702692,0.147655454595091,-3.72406240280676,0.000196042434306433,0.021386572886204
"mm>Usp19",366.279268321753,0.0135730537778555,0.0987962017180592,0.137384368445557,0.89072698606127,0.997289145629607
"mm>Usp2",34.1914341094083,-0.129082321682901,0.187884816202681,-0.687029022843726,0.492064439468515,0.935785775031666
"mm>Usp20",61.0251872695587,0.0245787910904768,0.168990141583785,0.145445118041343,0.884359444317986,0.99604255145843
"mm>Usp21",63.7232905959993,0.127259533211764,0.160987361317635,0.790493937972407,0.429239361102906,0.920136092905814
"mm>Usp22",411.018910447178,-0.142959007105907,0.0909471712296721,-1.57189063907098,0.115975915861895,0.692328957555081
"mm>Usp24",670.763530732988,0.022401382553387,0.0819344021755541,0.27340630990862,0.784540902899003,0.991812485564529
"mm>Usp25",711.855100273268,-0.162493621081061,0.0721963401220097,-2.25071826087655,0.0244033874363691,0.406486962125584
"mm>Usp26",2.5613981420458,-0.063793493050063,0.129017819604704,-0.494454899683773,0.620984950193052,NA
"mm>Usp27x",17.2384594433849,-0.155667519506419,0.198596721818158,-0.783837306483605,0.433135580356609,0.920136092905814
"mm>Usp28",64.7589936447751,-0.0508057998530247,0.159967168056589,-0.317601420780619,0.750787296276677,0.989067608352922
"mm>Usp29",2.04681549693457,-0.292951477520148,0.12268480431407,-2.38783832405356,0.0169477955807742,NA
"mm>Usp3",198.408003497541,0.112598414061717,0.116199470305867,0.969009701725216,0.332540348633593,0.890410030033025
"mm>Usp30",62.632423227123,0.0055841180747333,0.161260351639156,0.0346279666264688,0.972376400725271,0.999306886009384
"mm>Usp31",219.012286648403,-0.055756994271392,0.121369387235111,-0.459399157741334,0.645947552985595,0.976133776440796
"mm>Usp32",427.887344808596,0.0289584342620442,0.0919717114865808,0.314862404906637,0.75286612732654,0.989802732827444
"mm>Usp33",459.96562147304,0.126253657760608,0.0995321598295292,1.26847099446897,0.204629802594107,0.806185216679887
"mm>Usp34",1094.52948536423,0.0267417620475288,0.0697506500835561,0.38339086468003,0.70142997576868,0.984177687076496
"mm>Usp35",27.1536212210448,-0.31384435600978,0.198490645247236,-1.58115439455024,0.113842740048457,0.691050933799199
"mm>Usp36",169.455351604057,-0.0121630946732099,0.142388415288683,-0.0854219400402062,0.931925951280471,0.997353142155536
"mm>Usp37",172.598517788655,0.0557315152373532,0.125916509115897,0.442606895860308,0.65805009604756,0.977733938027312
"mm>Usp38",104.239521215955,0.0968479573311034,0.142199556700035,0.681070740152873,0.495826730318745,0.935953720225436
"mm>Usp39",164.58801925762,0.142005847888692,0.132931647555217,1.06826215201843,0.28540227596364,0.863241400830235
"mm>Usp4",431.940333273411,0.00173887697053737,0.0891917381608347,0.0194959421847094,0.984445474096615,0.999306886009384
"mm>Usp40",158.185295120154,0.153628557433323,0.12987577237248,1.18288849896284,0.23685334030888,0.838077310677723
"mm>Usp42",126.779952804278,0.119536641716488,0.13324428391608,0.897123975627912,0.369652766452763,0.904918514093159
"mm>Usp43",36.277344852992,0.21375583623748,0.186217086697519,1.14788519157049,0.251015962184342,0.846348620877337
"mm>Usp44",5.2553740518169,0.0504647373182413,0.176489470446071,0.285936249854983,0.774926948934277,0.991812485564529
"mm>Usp45",143.324866178925,0.182687029956493,0.128620728024427,1.42035450088416,0.1555045018016,0.756581387686081
"mm>Usp46",167.537689821426,0.0210161882906635,0.128732991565786,0.163254096988212,0.870318374242094,0.99442980598652
"mm>Usp47",956.128420877324,-0.0228282174353774,0.0654175317791818,-0.348961766280552,0.727118013456915,0.987135077538626
"mm>Usp48",430.722395821449,0.145153518232714,0.0847384374455342,1.71295958019065,0.0867199759323388,0.641106634655846
"mm>Usp49",48.2630618843962,0.11965064682979,0.175881425630094,0.680291545290481,0.496319876864842,0.935953720225436
"mm>Usp5",216.229379334736,0.0130009099643179,0.108436724332593,0.119893975443615,0.904567136950464,0.997353142155536
"mm>Usp50",3.36326123707079,0.113691974310222,0.151038436512821,0.752735376074757,0.45160894729218,NA
"mm>Usp51",1.18959133384075,0.113480637331803,0.101445326054166,1.11863840105567,0.263294434003884,NA
"mm>Usp53",166.111367362055,-0.0630869044476134,0.128060204944616,-0.492634729695281,0.622270704040292,0.971088658573692
"mm>Usp54",284.34295485304,-0.0114157495850046,0.108668714738854,-0.105050930366097,0.916335395668587,0.997353142155536
"mm>Usp6nl",236.955041021458,-0.0976606070043845,0.120356698774141,-0.81142643491454,0.417120823401122,0.916021422257567
"mm>Usp7",748.509999552805,-0.0467761111744155,0.0719813786891573,-0.649836277468544,0.515797982943329,0.942571640732744
"mm>Usp8",887.120545001683,0.112067333518904,0.105140112445073,1.06588561599123,0.286475351994934,0.863901582309357
"mm>Usp9x",1785.46971014858,-0.0377443751997914,0.0705828137604296,-0.534753053737732,0.592820629901833,0.964471685205709
"mm>Usp9y",0.265443476214378,-0.00288372461077115,0.0458873714880474,-0.0628435344465588,0.949891098883427,NA
"mm>Uspl1",121.858483045065,0.0790929005596726,0.142368830252523,0.555549275915125,0.578519015436781,0.96111723653765
"mm>Ust",41.9083527371591,-0.353767737900169,0.186211662514983,-1.89981515186624,0.0574573818140064,0.566877275593491
"mm>Utf1",0.430538816339087,-0.0416406264968264,0.0521066835246444,-0.79914175457227,0.424208220752023,NA
"mm>Utp11l",101.914970794983,-0.0597523159403662,0.147051681789729,-0.406335481601677,0.68449611824718,0.982111159381281
"mm>Utp14a",74.4710441525402,0.0244234820779784,0.157554467347858,0.155016119118063,0.876808609696824,0.995429987014548
"mm>Utp14b",77.2827922435345,0.0261877881487132,0.166162471720307,0.157603506240529,0.874769240526232,0.994758803841033
"mm>Utp15",63.3434786807481,0.0799088536306834,0.160420162092374,0.498122259623886,0.618397872102068,0.970052912490153
"mm>Utp18",78.7178584820604,-0.0399256981091839,0.149753177376618,-0.266610023297027,0.78976943743086,0.991812485564529
"mm>Utp20",239.418797587193,0.056472961738594,0.107047070806607,0.527552611323843,0.597809891394289,0.965736165519324
"mm>Utp23",32.4632640653928,0.191985650263281,0.183072575267574,1.04868601964374,0.294322650750527,0.867966150211502
"mm>Utp3",178.598071730069,-0.00823733378088432,0.11481257413609,-0.0717459201909399,0.942804111270645,0.998289712077482
"mm>Utp6",227.834003961565,-0.0178324107978931,0.103100001609627,-0.17296227467981,0.862681081085223,0.99442980598652
"mm>Utrn",5150.41378941871,0.0242158486037507,0.0949990737978123,0.254906154719883,0.798795582487069,0.992721647336171
"mm>Uts2",1.58850677002063,-0.179895266619569,0.110461556583171,-1.62857805180501,0.103402373696462,NA
"mm>Uts2b",1.52129162191124,-0.0193460332553895,0.100071668246698,-0.19332178222209,0.846706968346387,NA
"mm>Uts2r",0.52631266805434,-0.0511004175000011,0.0697998757291971,-0.732098975337086,0.464108159195365,NA
"mm>Uvrag",216.965814222202,0.0649364966204029,0.13775727954947,0.471383413150836,0.637366958709677,0.975062818337175
"mm>Uvssa",154.574949401785,-0.150594186928574,0.142525779830995,-1.05661015927888,0.290689542023345,0.865606335251095
"mm>Uxs1",104.024239086586,0.088748164245863,0.135146784145499,0.656679807862217,0.511386820569974,0.941306090316268
"mm>Uxt",3.98767930909517,-0.036522073183579,0.157445843961831,-0.231965939935721,0.816564468298882,NA
"mm>V1ra8",0.608624696603121,-0.0212185153093965,0.0657525751908166,-0.322702422647622,0.746920617223821,NA
"mm>V1rd18",0.254573713652504,-0.0217911462407508,0.0452645779186409,-0.481417197348409,0.630220016531529,NA
"mm>Vac14",108.490653391321,0.208410678888935,0.137856564470831,1.51179365080603,0.130586365130478,0.718575170395974
"mm>Vamp1",19.6681839060709,0.0555902192087915,0.195438338540469,0.284438660418107,0.77607423520892,0.991812485564529
"mm>Vamp2",197.221188348115,-0.0781158936109699,0.110143351807255,-0.709220232807772,0.478187819686049,0.931162248890833
"mm>Vamp3",234.573492553492,-0.0272786860977457,0.116378462002576,-0.234396344721773,0.814677296106494,0.99391093876288
"mm>Vamp4",109.698190238985,0.0344067088452451,0.138627411096065,0.248195566614183,0.803983096388258,0.992997551510548
"mm>Vamp5",70.0089070272397,0.0724936939563817,0.150528616611327,0.481594102093985,0.630094316768784,0.972721715257785
"mm>Vamp8",299.299135611572,0.100653760484733,0.118345163810565,0.850510128541029,0.395041531689287,0.910675441253502
"mm>Vangl1",126.711561343618,-0.313154155070328,0.132416847270495,-2.36491172781535,0.0180343688268589,0.348400955976307
"mm>Vangl2",21.000738299087,-0.0559486248423107,0.194599025261064,-0.287507220384342,0.773723974149823,0.991812485564529
"mm>Vapa",354.472772366981,0.179680619889848,0.101855989096641,1.76406533855723,0.0777209793027358,0.622197114668958
"mm>Vapb",389.660197591513,0.0738122140885648,0.09975754537924,0.739916101663879,0.459350903622059,0.92849643283298
"mm>Vars",112.457441843893,-0.0453206566597252,0.131161540660489,-0.345533122220921,0.729693613898057,0.987135077538626
"mm>Vars2",97.7399336236601,0.038727612196332,0.140375824797939,0.275885197839996,0.782636243288596,0.991812485564529
"mm>Vash1",70.863984106902,-0.251998473955431,0.171026951235889,-1.47344305756735,0.1406316073189,0.735987915194962
"mm>Vash2",6.13584845310477,-0.130844379017941,0.176190100900394,-0.742631841115252,0.457704605454401,0.92849643283298
"mm>Vasn",123.27065708556,-0.100171317373313,0.13073966734316,-0.766189171266497,0.443563750676969,0.92615790922943
"mm>Vasp",301.018661997998,0.166269653630822,0.103786892849604,1.6020293995289,0.109149108454905,0.687847780311686
"mm>Vat1",539.215139733992,-0.0183053413328963,0.112799444742479,-0.16228219362859,0.871083636235118,0.99442980598652
"mm>Vat1l",5.59247356059475,-0.204107380021692,0.142404739383842,-1.4332906397977,0.151774795814141,0.749347552351833
"mm>Vaultrc5",4750.1651546027,0.0704958633884431,0.103217021845471,0.682986799347733,0.494615183969532,0.935953720225436
"mm>Vav1",111.391437449858,0.520736538354682,0.166795233350896,3.12201091058268,0.00179620281735497,0.100451183551068
"mm>Vav2",185.693751439318,0.168175420265554,0.124531899449233,1.35046057282787,0.176868292394552,0.779093231576144
"mm>Vav3",168.874848292475,0.332171866802127,0.123876284888125,2.68148069747263,0.00732971428814936,0.233273332826445
"mm>Vax2",1.05042642875338,-0.183180684408504,0.0939208892122553,-1.95037212642362,0.0511317816032288,NA
"mm>Vax2os",1.8895093863438,-0.0815412293526762,0.122858772297022,-0.663698878217203,0.506883057495314,NA
"mm>Vbp1",116.545227388657,-0.0324336867247373,0.14191083560556,-0.2285497551074,0.819218880480909,0.994090233578185
"mm>Vcam1",329.010622824202,-0.22070698778873,0.0952442790191131,-2.31727291194508,0.0204888699220116,0.371895217330048
"mm>Vcan",310.452914912006,0.602484000052295,0.196222661245909,3.07040989163455,0.00213765178507715,0.115381058545749
"mm>Vcl",1877.85793717918,0.123922382397088,0.0857996410753651,1.44432285314849,0.148648180259505,0.74491012617498
"mm>Vcp",294.177474268335,0.192603372982302,0.12870037529799,1.49652534063208,0.134516809402974,0.724112788988093
"mm>Vcpip1",300.612191599312,-0.100422972181292,0.100293388958463,-1.00129204152113,0.31668563935583,0.880269974090249
"mm>Vcpkmt",30.7457532430146,0.0827163599119905,0.193796640281096,0.426820402004973,0.669510145227214,0.980660210551951
"mm>Vdac1",287.742679950383,0.0589723928186741,0.110133562092721,0.535462502965494,0.592330079809608,0.964471685205709
"mm>Vdac2",359.847650197595,-0.0568512575646508,0.115879047002838,-0.490608604705373,0.623703299323446,0.971604399595455
"mm>Vdac3",130.892555045505,0.200531087597098,0.148069224748287,1.3543063248828,0.175638669123704,0.779093231576144
"mm>Vdr",34.7682808083814,-0.257177692127709,0.181998737909173,-1.41307404151371,0.157633954864934,0.757462855418275
"mm>Vegfa",3439.7307697258,-0.0873467752281482,0.105958137192265,-0.824351744403117,0.409739725265315,0.914134819536162
"mm>Vegfb",103.41378870041,-0.144883730150834,0.161542963479669,-0.896874286753246,0.369786002263009,0.904918514093159
"mm>Vegfc",41.5107588240517,0.174633655424593,0.184469184578582,0.946681993654068,0.343800848562885,0.891540845901374
"mm>Veph1",50.332487983268,0.526092003550651,0.183332742543748,2.86960199389976,0.00410988759934188,0.175389170251805
"mm>Vezf1",500.939187512409,-0.160023768204941,0.088184192824961,-1.81465365933072,0.069577150728883,0.599788337195952
"mm>Vezt",145.028690619047,-0.00789346876181077,0.14262524430554,-0.0553441208829827,0.955864312625889,0.998803218770261
"mm>Vgf",2.69955452029021,-0.176094932113819,0.13059362677091,-1.34841903443518,0.177523645258928,NA
"mm>Vgll1",1.22667945633061,0.0265715851380528,0.0956490572841427,0.277802896259783,0.781163667771834,NA
"mm>Vgll2",0.645576723875691,-0.0333432037028608,0.0801305276836909,-0.416111121025941,0.677328692528367,NA
"mm>Vgll3",176.610174596389,0.243852040625262,0.132686688875739,1.83780334479241,0.0660913885968208,0.589846884525172
"mm>Vgll4",107.474217148348,0.00316378320674963,0.161970984743299,0.019533024459682,0.98441589235506,0.999306886009384
"mm>Vhl",59.8309423368155,0.00737322489953209,0.166070717313031,0.0443981035237785,0.964587073328719,0.999306886009384
"mm>Vil1",6.33736309167156,-0.190643381050146,0.172750972963788,-1.10357341425862,0.269778229039003,0.856539926525123
"mm>Vill",25.6839858443908,-0.329136264124932,0.198195594886625,-1.66066387254071,0.0967809730499158,0.6654389940152
"mm>Vim",3863.72729970117,-0.0336753382103722,0.0978861962771607,-0.344025403898849,0.730827181304631,0.987479631805772
"mm>Vimp",241.176391166125,0.155496762253231,0.118320797530763,1.31419636698107,0.188780130786594,0.791660261509239
"mm>Vip",1.2523675972617,-0.0205472741463098,0.108408810581468,-0.189535094390403,0.849673452195443,NA
"mm>Vipas39",114.544115185841,-0.107707550963579,0.133911173121775,-0.804320867726492,0.421211689002689,0.916516177872017
"mm>Vipr1",19.0630136754778,-0.42996307610264,0.195994512192669,-2.19375058664893,0.0282533449417817,0.43035650589296
"mm>Vipr2",114.703868642703,-0.056860878464851,0.146378955397546,-0.388449817191443,0.697683184045397,0.983548350792568
"mm>Vit",8.59136834901881,-0.288506632795123,0.166561410758362,-1.73213370060651,0.0832497601005495,0.636852665246418
"mm>Vkorc1",43.5139261889614,-0.223068110156034,0.185994175221616,-1.19932847300322,0.230400247890168,0.834005448792497
"mm>Vkorc1l1",151.158472280185,-0.129831773718991,0.123277374669866,-1.05316789935443,0.292264047880283,0.866731304591995
"mm>Vldlr",297.705305150614,-0.115185037601245,0.128090260325004,-0.899248992928781,0.368520049562465,0.904918514093159
"mm>Vma21",78.4744010065147,-0.100993853066019,0.149768351729663,-0.674333742073334,0.500099156669546,0.937217037983055
"mm>Vmac",47.6404787408778,0.0476608743929934,0.1716003454525,0.277743464136476,0.781209293170695,0.991812485564529
"mm>Vmn1r-ps103",0.375271707679881,0.00820407296608369,0.0500566587021545,0.163895736926815,0.869813223160002,NA
"mm>Vmn1r11",0.365536767909488,-0.0205429809248097,0.0582401040371962,-0.352729124791561,0.724291522603489,NA
"mm>Vmn1r113",0.349278545093788,0.0418477289159504,0.0575456323830294,0.727209471561766,0.467097644876346,NA
"mm>Vmn1r12",0.363311953431143,0.0111090701424241,0.0580792057375931,0.191274484582586,0.848310550370493,NA
"mm>Vmn1r13",1.21387465934383,-0.0616132838707454,0.0864397267982697,-0.712788970452632,0.475976351692322,NA
"mm>Vmn1r16",0.539277056117726,-0.00488347929897337,0.062472416004656,-0.0781701687126908,0.937692691304294,NA
"mm>Vmn1r167",0.508620507032614,-0.00673086004703746,0.0692596838289134,-0.0971829450400635,0.922581111815876,NA
"mm>Vmn1r168",0.531976944115619,-0.0506039274208702,0.0700280423097623,-0.722623762592542,0.469911065093864,NA
"mm>Vmn1r169",1.010956425155,-0.015607764150212,0.0915756245496743,-0.170435792569951,0.864667425505881,NA
"mm>Vmn1r17",0.431409683130643,-0.0416745672639453,0.0521275361895922,-0.799473182702734,0.424016090523416,NA
"mm>Vmn1r170",0.375692730309989,-0.0152329604092899,0.0502968222771474,-0.302861288638728,0.761995573807083,NA
"mm>Vmn1r171",2.17365990573635,-0.0494141540109388,0.12976142863262,-0.380807721767921,0.703345929087767,NA
"mm>Vmn1r172",0.476932704604109,0.0478335975831307,0.0531259262948176,0.900381431801911,0.367917298783313,NA
"mm>Vmn1r173",0.27869511988478,-0.0230476178736987,0.0465333611675568,-0.495292351453166,0.620393769125178,NA
"mm>Vmn1r174",1.96275054427878,-0.145300196669641,0.130112493166187,-1.11672748045844,0.264110864267828,NA
"mm>Vmn1r175",1.04140018722808,-0.0119094381103339,0.0900917711944524,-0.132192296282297,0.894832194323842,NA
"mm>Vmn1r176",1.40829090282436,-0.0672669743602093,0.100014773467288,-0.672570381636772,0.501220649928571,NA
"mm>Vmn1r177",0.767634738036442,-0.063868090882638,0.0902123527942331,-0.707975004579649,0.47896077978625,NA
"mm>Vmn1r178",0.788197382986177,-0.0409759320454597,0.0709386256510451,-0.57762511846543,0.563517244636771,NA
"mm>Vmn1r179",2.50312366452995,-0.202623905009577,0.132647970300928,-1.5275311378674,0.126628990473357,NA
"mm>Vmn1r180",1.03115154465672,-0.0925300002634737,0.0914461060336435,-1.01185281994874,0.311608430515221,NA
"mm>Vmn1r181",0.279565986676337,-0.0230810699858408,0.046566641959213,-0.495656740850181,0.620136612792556,NA
"mm>Vmn1r183",0.820415814129482,0.0433289499097781,0.0781169310351237,0.55466784646591,0.579121872925282,NA
"mm>Vmn1r184",0.492388191339961,-0.0408830452752315,0.062164958148123,-0.657654191253821,0.51076036412903,NA
"mm>Vmn1r185",0.642007073315923,-0.0330170190100701,0.0800733612768583,-0.412334620197994,0.680094176724562,NA
"mm>Vmn1r188",0.27869511988478,-0.0230476178736987,0.0465333611675568,-0.495292351453166,0.620393769125178,NA
"mm>Vmn1r191",0.371743143972343,-0.0207262483142927,0.0584934465337301,-0.354334537328741,0.72308818752774,NA
"mm>Vmn1r192",0.354942821155067,0.0306151356095795,0.0493649190638722,0.620180002117844,0.535139285930965,NA
"mm>Vmn1r193",1.0190537513127,-0.0721840578391126,0.0822316598122741,-0.877813460215942,0.380044958630429,NA
"mm>Vmn1r194",2.32001401379857,-0.0622067641756417,0.124372559683906,-0.500164701391856,0.616959110928841,NA
"mm>Vmn1r195",0.628343518620779,-0.0293702339962878,0.0735089341776087,-0.399546454112978,0.689490601886463,NA
"mm>Vmn1r196",0.769568552655382,-0.0688307442226707,0.071654147355177,-0.960596793950933,0.336754941335312,NA
"mm>Vmn1r197",0.343525166907906,0.0301699435891121,0.0490103632388825,0.615582941959849,0.538169812378042,NA
"mm>Vmn1r198",0.242254995038782,-0.00271328496158026,0.0445286932595804,-0.0609334063715532,0.951412244428854,NA
"mm>Vmn1r2",2.20044491512507,-0.036347553537815,0.117241864128765,-0.310021968755929,0.756544250212879,NA
"mm>Vmn1r20",0.364244878487823,0.0111506437737361,0.0581853463414331,0.191640068760677,0.848024153857507,NA
"mm>Vmn1r201",2.63861299306707,-0.221499014153056,0.133904946136285,-1.65415110154049,0.0980968153123828,NA
"mm>Vmn1r202",2.01148526261008,-0.152898175341034,0.107211425993987,-1.42613694318001,0.153828816830623,NA
"mm>Vmn1r203",0.693993564694239,-0.0984397018753017,0.0704926439869854,-1.39645353483232,0.162577963543174,NA
"mm>Vmn1r204",0.90416815457755,-0.106428934427629,0.0847089799001193,-1.25640675348847,0.208968534331661,NA
"mm>Vmn1r205",0.933532814240997,-0.0777293399449299,0.0904711897106711,-0.859161244518947,0.39025156187478,NA
"mm>Vmn1r207-ps",0.892272236265797,-0.0320498137465951,0.0867913001700164,-0.369274497372575,0.711923132481186,NA
"mm>Vmn1r208",0.372614010763899,-0.020740755369304,0.058513449305332,-0.354461335223559,0.722993175438597,NA
"mm>Vmn1r209",1.0853765106953,-0.0971218039359678,0.0940093841992903,-1.03310754307335,0.301553573754808,NA
"mm>Vmn1r21",0.265443476214378,-0.00288372461077115,0.0458873714880474,-0.0628435344465588,0.949891098883427,NA
"mm>Vmn1r211",0.654905825067927,-0.0715670941017748,0.0753966649567395,-0.949207688998418,0.342514991696741,NA
"mm>Vmn1r213",0.25544458044406,-0.0206571359090291,0.0440863492650921,-0.468560818788085,0.639383588994513,NA
"mm>Vmn1r214",0.248841306879515,-0.00276241806666991,0.0449248091076069,-0.0614898120112916,0.950969127891225,NA
"mm>Vmn1r215",0.489872543208342,-0.00559000436979996,0.0616702200793863,-0.09064349636833,0.927775869065001,NA
"mm>Vmn1r216",2.74382806483934,-0.0318373753464175,0.14058943454542,-0.22645638663645,0.82084647655937,NA
"mm>Vmn1r217",0.544138596099159,-0.0415383408886406,0.0629287190715418,-0.660085593692395,0.509198903058756,NA
"mm>Vmn1r218",1.39476458008293,-0.0378654106004098,0.107527499766864,-0.35214629450613,0.724728551144295,NA
"mm>Vmn1r219",0.670990019529632,-0.0589325426532459,0.0682076568043855,-0.864016525626441,0.387578812445148,NA
"mm>Vmn1r22",0.45553108936292,-0.0296562242691623,0.0440863492650921,-0.672684964020017,0.501147735341023,NA
"mm>Vmn1r220",0.511648057590806,-0.00644081877244656,0.0694056111422691,-0.0927996838648107,0.926062702167641,NA
"mm>Vmn1r221",0.518251331155351,-0.0413831796671337,0.0625325702980919,-0.661786001596619,0.508108378659106,NA
"mm>Vmn1r222",0.781689117786691,-0.0545616122007388,0.0852602317690842,-0.639942105113103,0.52221023896905,NA
"mm>Vmn1r223",1.38721829932604,-0.0448478904898244,0.114218709762752,-0.392649247947028,0.694578560279446,NA
"mm>Vmn1r224",1.26350436959511,-0.134487648856266,0.0908633562648909,-1.48010875213764,0.138844226253164,NA
"mm>Vmn1r225",0.303687392908613,-0.020657135909029,0.0440863492650921,-0.468560818788085,0.639383588994513,NA
"mm>Vmn1r226",0.283135637236104,-0.0232233803163106,0.0467079430383851,-0.497204090045784,0.619045137496228,NA
"mm>Vmn1r228",0.643862034152058,-0.0274852392346073,0.0739477210593402,-0.37168473674194,0.710127590472328,NA
"mm>Vmn1r23",0.268169303842069,-0.00290330729607212,0.0460407687245495,-0.0630594878517751,0.949719134072738,NA
"mm>Vmn1r231",0.431409683130643,-0.0416745672639453,0.0521275361895922,-0.799473182702734,0.424016090523416,NA
"mm>Vmn1r232",0.892693258895905,-0.0789534217667839,0.0900643806371412,-0.876633150733341,0.380685927074574,NA
"mm>Vmn1r233",0.227199559520143,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"mm>Vmn1r234",1.26925685599745,-0.115314588524312,0.111043308667024,-1.03846499089914,0.299053625961887,NA
"mm>Vmn1r235",0.520950114923562,-0.0516238680486706,0.0695922680428099,-0.741804650150418,0.458205702734245,NA
"mm>Vmn1r236",0.52631266805434,-0.0511004175000011,0.0697998757291971,-0.732098975337086,0.464108159195365,NA
"mm>Vmn1r238",0.808749138658686,-0.0409890262068166,0.0701004091502983,-0.584718787003573,0.558736819560973,NA
"mm>Vmn1r24",0.693345567050378,-0.0589354209643846,0.0675466475258328,-0.872514375222622,0.382927829406475,NA
"mm>Vmn1r26",0.390529040933321,-0.0211686703540619,0.0591001372493484,-0.358183099723601,0.720206293834952,NA
